epochtime;chamber temp;chamber humidity;fluke temp;fluke humidity;sensor serial;sensor temp;sensor hum;sensor temp tolerance;sensor hum tolerance;sensor serial;sensor temp;sensor hum;sensor temp tolerance;sensor hum tolerance;sensor serial;sensor temp;sensor hum;sensor temp tolerance;sensor hum tolerance;sensor serial;sensor temp;sensor hum;sensor temp tolerance;sensor hum tolerance;
1486465060;0;0;-0.15;50.1;2016102800042;2.09;56.92;0;0;2016102800089;-0.44;46.68;1;0;2016102800152;-0.38;41.92;1;0;2016102800153;-0.13;46.61;1;0;
1486465072;0;0;-0.15;50.0;2016102800042;2.10;56.89;0;0;2016102800089;-0.44;46.66;1;0;2016102800152;-0.38;41.89;1;0;2016102800153;-0.13;46.55;1;0;
1486465083;0;0;-0.15;50.0;2016102800042;2.10;56.92;0;0;2016102800089;-0.44;46.66;1;0;2016102800152;-0.38;41.86;1;0;2016102800153;-0.13;46.55;1;0;
1486465094;0;0;-0.15;50.0;2016102800042;2.09;56.86;0;0;2016102800089;-0.44;46.63;1;0;2016102800152;-0.38;41.81;1;0;2016102800153;-0.13;46.55;1;0;
1486465105;0;0;-0.16;50.0;2016102800042;2.09;56.89;0;0;2016102800089;-0.44;46.60;1;0;2016102800152;-0.38;41.81;1;0;2016102800153;-0.13;46.55;1;0;
1486465116;0;0;-0.15;50.0;2016102800042;2.09;56.86;0;0;2016102800089;-0.44;46.60;1;0;2016102800152;-0.38;41.81;1;0;2016102800153;-0.13;46.55;1;0;
1486465128;0;0;-0.16;49.9;2016102800042;2.10;56.80;0;0;2016102800089;-0.44;46.55;1;0;2016102800152;-0.38;41.75;1;0;2016102800153;-0.13;46.55;1;0;
1486465139;0;0;-0.16;49.9;2016102800042;2.08;56.80;0;0;2016102800089;-0.44;46.55;1;0;2016102800152;-0.38;41.73;1;0;2016102800153;-0.13;46.55;1;0;
1486465150;0;0;-0.16;49.9;2016102800042;2.09;56.77;0;0;2016102800089;-0.44;46.52;1;0;2016102800152;-0.38;41.69;1;0;2016102800153;-0.13;46.49;1;0;
1486465161;0;0;-0.17;49.9;2016102800042;2.08;56.80;0;0;2016102800089;-0.44;46.52;1;0;2016102800152;-0.38;41.73;1;0;2016102800153;-0.13;46.49;1;0;
1486465172;0;0;-0.17;49.8;2016102800042;2.09;56.83;0;0;2016102800089;-0.44;46.52;1;0;2016102800152;-0.38;41.73;1;0;2016102800153;-0.13;46.49;1;0;
1486465183;0;0;-0.17;49.8;2016102800042;2.08;56.80;0;0;2016102800089;-0.44;46.49;1;0;2016102800152;-0.38;41.73;1;0;2016102800153;-0.13;46.49;1;0;
1486465195;0;0;-0.17;49.8;2016102800042;2.08;56.74;0;0;2016102800089;-0.44;46.46;1;0;2016102800152;-0.38;41.69;1;0;2016102800153;-0.13;46.44;1;0;
1486465206;0;0;-0.17;49.8;2016102800042;2.08;56.74;0;0;2016102800089;-0.44;46.44;1;0;2016102800152;-0.38;41.64;1;0;2016102800153;-0.13;46.44;1;0;
1486465217;0;0;-0.17;49.8;2016102800042;2.08;56.74;0;0;2016102800089;-0.44;46.44;1;0;2016102800152;-0.38;41.64;1;0;2016102800153;-0.13;46.44;1;0;
1486465228;0;0;-0.17;49.8;2016102800042;2.08;56.71;0;0;2016102800089;-0.44;46.41;1;0;2016102800152;-0.38;41.62;1;0;2016102800153;-0.13;46.42;1;0;
1486465239;0;0;-0.18;49.8;2016102800042;2.07;56.71;0;0;2016102800089;-0.44;46.39;1;0;2016102800152;-0.38;41.59;1;0;2016102800153;-0.13;46.39;1;0;
1486465250;0;0;-0.18;49.7;2016102800042;2.08;56.68;0;0;2016102800089;-0.44;46.39;1;0;2016102800152;-0.38;41.59;1;0;2016102800153;-0.13;46.39;1;0;
1486465262;0;0;-0.18;49.7;2016102800042;2.08;56.65;0;0;2016102800089;-0.44;46.36;1;0;2016102800152;-0.38;41.56;1;0;2016102800153;-0.13;46.36;1;0;
1486465273;0;0;-0.18;49.7;2016102800042;2.08;56.65;0;0;2016102800089;-0.44;46.33;1;0;2016102800152;-0.38;41.50;1;0;2016102800153;-0.13;46.33;1;0;
1486465284;0;0;-0.18;49.7;2016102800042;2.07;56.60;0;0;2016102800089;-0.44;46.28;1;0;2016102800152;-0.38;41.45;1;0;2016102800153;-0.13;46.31;1;0;
1486465295;0;0;-0.18;49.7;2016102800042;2.08;56.60;0;0;2016102800089;-0.44;46.25;1;0;2016102800152;-0.38;41.45;1;0;2016102800153;-0.13;46.28;1;0;
1486465306;0;0;-0.18;49.6;2016102800042;2.08;56.54;0;0;2016102800089;-0.44;46.22;1;0;2016102800152;-0.38;41.40;1;0;2016102800153;-0.13;46.25;1;0;
1486465317;0;0;-0.19;49.6;2016102800042;2.06;56.54;0;0;2016102800089;-0.44;46.20;1;0;2016102800152;-0.38;41.40;1;0;2016102800153;-0.13;46.23;1;0;
1486465329;0;0;-0.19;49.6;2016102800042;2.06;56.54;0;0;2016102800089;-0.44;46.17;1;0;2016102800152;-0.38;41.37;1;0;2016102800153;-0.13;46.23;1;0;
1486465340;0;0;-0.19;49.6;2016102800042;2.07;56.54;0;0;2016102800089;-0.44;46.17;1;0;2016102800152;-0.38;41.37;1;0;2016102800153;-0.13;46.20;1;0;
1486465351;0;0;-0.19;49.5;2016102800042;2.07;56.51;0;0;2016102800089;-0.44;46.13;1;0;2016102800152;-0.38;41.34;1;0;2016102800153;-0.13;46.17;1;0;
1486465362;0;0;-0.19;49.5;2016102800042;2.06;56.48;0;0;2016102800089;-0.44;46.11;1;0;2016102800152;-0.38;41.34;1;0;2016102800153;-0.13;46.17;1;0;
1486465373;0;0;-0.20;49.5;2016102800042;2.06;56.45;0;0;2016102800089;-0.44;46.11;1;0;2016102800152;-0.38;41.26;1;0;2016102800153;-0.13;46.11;1;0;
1486465384;0;0;-0.20;49.5;2016102800042;2.06;56.45;0;0;2016102800089;-0.44;46.08;1;0;2016102800152;-0.38;41.26;1;0;2016102800153;-0.19;46.11;1;0;
1486465396;0;0;-0.20;49.5;2016102800042;2.06;56.45;0;0;2016102800089;-0.44;46.06;1;0;2016102800152;-0.38;41.26;1;0;2016102800153;-0.13;46.11;1;0;
1486465407;0;0;-0.20;49.4;2016102800042;2.06;56.45;0;0;2016102800089;-0.44;46.06;1;0;2016102800152;-0.38;41.26;1;0;2016102800153;-0.19;46.09;1;0;
1486465418;0;0;-0.20;49.4;2016102800042;2.06;56.45;0;0;2016102800089;-0.44;46.06;1;0;2016102800152;-0.38;41.26;1;0;2016102800153;-0.13;46.09;1;0;
1486465429;0;0;-0.20;49.4;2016102800042;2.05;56.45;0;0;2016102800089;-0.44;46.03;1;0;2016102800152;-0.38;41.23;1;0;2016102800153;-0.19;46.09;1;0;
1486465441;0;0;-0.20;49.4;2016102800042;2.06;56.42;0;0;2016102800089;-0.44;46.03;1;0;2016102800152;-0.38;41.21;1;0;2016102800153;-0.19;46.06;1;0;
1486465452;0;0;-0.21;49.4;2016102800042;2.06;56.39;0;0;2016102800089;-0.44;46.01;1;0;2016102800152;-0.38;41.18;1;0;2016102800153;-0.19;46.06;1;0;
1486465463;0;0;-0.21;49.4;2016102800042;2.06;56.36;0;0;2016102800089;-0.44;45.97;1;0;2016102800152;-0.38;41.15;1;0;2016102800153;-0.19;46.04;1;0;
1486465474;0;0;-0.21;49.3;2016102800042;2.05;56.36;0;0;2016102800089;-0.44;45.97;1;0;2016102800152;-0.38;41.15;1;0;2016102800153;-0.19;46.01;1;0;
1486465485;0;0;-0.21;49.3;2016102800042;2.06;56.36;0;0;2016102800089;-0.44;45.95;1;0;2016102800152;-0.44;41.15;1;0;2016102800153;-0.19;46.01;1;0;
1486465496;0;0;-0.21;49.3;2016102800042;2.06;56.33;0;0;2016102800089;-0.44;45.95;1;0;2016102800152;-0.44;41.12;1;0;2016102800153;-0.19;46.01;1;0;
1486465508;0;0;-0.21;49.3;2016102800042;2.06;56.30;0;0;2016102800089;-0.44;45.92;1;0;2016102800152;-0.44;41.10;1;0;2016102800153;-0.19;45.98;1;0;
1486465519;0;0;-0.21;49.3;2016102800042;2.05;56.27;0;0;2016102800089;-0.50;45.89;1;0;2016102800152;-0.44;41.07;1;0;2016102800153;-0.19;45.95;1;0;
1486465530;0;0;-0.22;49.2;2016102800042;2.05;56.27;0;0;2016102800089;-0.44;45.87;1;0;2016102800152;-0.44;41.07;1;0;2016102800153;-0.19;45.92;1;0;
1486465541;0;0;-0.22;49.2;2016102800042;2.04;56.24;0;0;2016102800089;-0.44;45.84;1;0;2016102800152;-0.44;41.05;1;0;2016102800153;-0.19;45.90;1;0;
1486465552;0;0;-0.22;49.2;2016102800042;2.05;56.21;0;0;2016102800089;-0.44;45.81;1;0;2016102800152;-0.44;40.99;1;0;2016102800153;-0.19;45.87;1;0;
1486465564;0;0;-0.22;49.2;2016102800042;2.06;56.18;0;0;2016102800089;-0.44;45.78;1;0;2016102800152;-0.44;40.93;1;0;2016102800153;-0.19;45.87;1;0;
1486465575;0;0;-0.22;49.2;2016102800042;2.05;56.15;0;0;2016102800089;-0.44;45.75;1;0;2016102800152;-0.44;40.90;1;0;2016102800153;-0.19;45.84;1;0;
1486465586;0;0;-0.22;49.1;2016102800042;2.05;56.16;0;0;2016102800089;-0.44;45.73;1;0;2016102800152;-0.44;40.90;1;0;2016102800153;-0.19;45.81;1;0;
1486467532;20;36;19.13;36.4;2016102800042;20.21;48.64;0;0;2016102800089;19.19;34.86;1;1;2016102800152;19.25;29.21;1;0;2016102800153;19.25;35.76;1;1;
1486467543;20;36;19.13;36.4;2016102800042;20.22;48.64;0;0;2016102800089;19.19;34.89;1;1;2016102800152;19.25;29.21;1;0;2016102800153;19.25;35.76;1;1;
1486467555;20;36;19.14;36.5;2016102800042;20.22;48.64;0;0;2016102800089;19.19;34.89;1;1;2016102800152;19.31;29.21;1;0;2016102800153;19.25;35.80;1;1;
1486467566;20;36;19.15;36.5;2016102800042;20.22;48.70;0;0;2016102800089;19.19;34.92;1;1;2016102800152;19.31;29.24;1;0;2016102800153;19.25;35.80;1;1;
1486467577;20;36;19.15;36.5;2016102800042;20.24;48.67;0;0;2016102800089;19.19;34.96;1;1;2016102800152;19.31;29.27;1;0;2016102800153;19.25;35.83;1;1;
1486467588;20;36;19.15;36.5;2016102800042;20.24;48.70;0;0;2016102800089;19.19;34.99;1;1;2016102800152;19.31;29.27;1;0;2016102800153;19.25;35.83;1;1;
1486467599;20;36;19.16;36.5;2016102800042;20.22;48.74;0;0;2016102800089;19.19;34.99;1;1;2016102800152;19.31;29.27;1;0;2016102800153;19.31;35.86;1;1;
1486467610;20;36;19.16;36.5;2016102800042;20.25;48.77;0;0;2016102800089;19.19;34.99;1;1;2016102800152;19.31;29.31;1;0;2016102800153;19.25;35.86;1;1;
1486467621;20;36;19.16;36.6;2016102800042;20.25;48.77;0;0;2016102800089;19.19;35.02;1;1;2016102800152;19.31;29.34;1;0;2016102800153;19.31;35.89;1;1;
1486467633;20;36;19.17;36.6;2016102800042;20.24;48.80;0;0;2016102800089;19.19;35.06;1;1;2016102800152;19.31;29.37;1;0;2016102800153;19.31;35.93;1;1;
1486467644;20;36;19.17;36.6;2016102800042;20.24;48.90;0;0;2016102800089;19.19;35.09;1;1;2016102800152;19.31;29.41;1;0;2016102800153;19.31;35.93;1;1;
1486467655;20;36;19.17;36.6;2016102800042;20.25;48.90;0;0;2016102800089;19.19;35.12;1;1;2016102800152;19.31;29.44;1;0;2016102800153;19.31;35.96;1;1;
1486467666;20;36;19.18;36.6;2016102800042;20.25;48.93;0;0;2016102800089;19.19;35.16;1;1;2016102800152;19.31;29.51;1;0;2016102800153;19.31;35.96;1;1;
1486467677;20;36;19.18;36.7;2016102800042;20.27;48.99;0;0;2016102800089;19.19;35.19;1;1;2016102800152;19.31;29.54;1;0;2016102800153;19.31;36.03;1;1;
1486467688;20;36;19.18;36.7;2016102800042;20.26;48.99;0;0;2016102800089;19.19;35.22;1;1;2016102800152;19.31;29.54;1;0;2016102800153;19.31;36.03;1;1;
1486467699;20;36;19.19;36.7;2016102800042;20.26;48.99;0;0;2016102800089;19.19;35.26;1;1;2016102800152;19.31;29.57;1;0;2016102800153;19.31;36.06;1;1;
1486467711;20;36;19.19;36.7;2016102800042;20.27;48.99;0;0;2016102800089;19.19;35.26;1;1;2016102800152;19.31;29.60;1;0;2016102800153;19.31;36.09;1;1;
1486467722;20;36;19.19;36.7;2016102800042;20.26;49.06;0;0;2016102800089;19.19;35.26;1;1;2016102800152;19.31;29.60;1;0;2016102800153;19.31;36.09;1;1;
1486467733;20;36;19.20;36.8;2016102800042;20.26;49.02;0;0;2016102800089;19.19;35.29;1;1;2016102800152;19.31;29.64;1;0;2016102800153;19.31;36.09;1;1;
1486467744;20;36;19.20;36.8;2016102800042;20.26;49.09;0;0;2016102800089;19.19;35.29;1;1;2016102800152;19.31;29.64;1;0;2016102800153;19.31;36.13;1;1;
1486467756;20;37;19.20;36.8;2016102800042;20.26;49.09;0;0;2016102800089;19.19;35.32;1;1;2016102800152;19.31;29.67;1;0;2016102800153;19.31;36.16;1;1;
1486467767;20;37;19.21;36.8;2016102800042;20.26;49.12;0;0;2016102800089;19.19;35.35;1;1;2016102800152;19.31;29.70;1;0;2016102800153;19.31;36.16;1;1;
1486467778;20;37;19.21;36.8;2016102800042;20.26;49.15;0;0;2016102800089;19.19;35.39;1;1;2016102800152;19.31;29.70;1;0;2016102800153;19.31;36.16;1;1;
1486467789;20;37;19.21;36.8;2016102800042;20.26;49.21;0;0;2016102800089;19.19;35.42;1;1;2016102800152;19.31;29.77;1;0;2016102800153;19.31;36.19;1;1;
1486467801;20;37;19.21;36.9;2016102800042;20.27;49.25;0;0;2016102800089;19.19;35.42;1;1;2016102800152;19.31;29.77;1;0;2016102800153;19.31;36.22;1;1;
1486467812;20;37;19.21;36.9;2016102800042;20.27;49.25;0;0;2016102800089;19.19;35.45;1;1;2016102800152;19.31;29.80;1;0;2016102800153;19.31;36.22;1;1;
1486467823;20;37;19.21;36.9;2016102800042;20.27;49.31;0;0;2016102800089;19.19;35.48;1;1;2016102800152;19.31;29.80;1;0;2016102800153;19.31;36.25;1;1;
1486467834;20;37;19.22;36.9;2016102800042;20.27;49.31;0;0;2016102800089;19.19;35.48;1;1;2016102800152;19.31;29.84;1;0;2016102800153;19.31;36.29;1;1;
1486467846;20;37;19.22;37.0;2016102800042;20.28;49.31;0;0;2016102800089;19.19;35.51;1;1;2016102800152;19.31;29.87;1;0;2016102800153;19.31;36.29;1;1;
1486467857;20;37;19.22;37.0;2016102800042;20.28;49.34;0;0;2016102800089;19.19;35.55;1;1;2016102800152;19.31;29.87;1;0;2016102800153;19.31;36.29;1;1;
1486467868;20;37;19.23;37.0;2016102800042;20.28;49.38;0;0;2016102800089;19.19;35.58;1;1;2016102800152;19.31;29.90;1;0;2016102800153;19.31;36.35;1;1;
1486467879;20;37;19.23;37.0;2016102800042;20.28;49.38;0;0;2016102800089;19.19;35.58;1;1;2016102800152;19.31;29.93;1;0;2016102800153;19.31;36.35;1;1;
1486467891;20;37;19.24;37.0;2016102800042;20.28;49.41;0;0;2016102800089;19.19;35.61;1;1;2016102800152;19.31;29.93;1;0;2016102800153;19.31;36.38;1;1;
1486467902;20;37;19.23;37.1;2016102800042;20.30;49.41;0;0;2016102800089;19.19;35.64;1;1;2016102800152;19.31;29.97;1;0;2016102800153;19.31;36.38;1;1;
1486467913;20;37;19.24;37.1;2016102800042;20.30;49.44;0;0;2016102800089;19.19;35.64;1;1;2016102800152;19.31;30.00;1;0;2016102800153;19.37;36.42;1;1;
1486467924;20;37;19.24;37.1;2016102800042;20.29;49.47;0;0;2016102800089;19.25;35.68;1;1;2016102800152;19.31;30.00;1;0;2016102800153;19.31;36.42;1;1;
1486467936;20;37;19.24;37.1;2016102800042;20.29;49.47;0;0;2016102800089;19.19;35.68;1;1;2016102800152;19.31;30.03;1;0;2016102800153;19.37;36.45;1;1;
1486467947;20;37;19.25;37.1;2016102800042;20.31;49.57;0;0;2016102800089;19.25;35.71;1;1;2016102800152;19.31;30.07;1;0;2016102800153;19.31;36.48;1;1;
1486467958;20;37;19.25;37.2;2016102800042;20.30;49.57;0;0;2016102800089;19.19;35.74;1;1;2016102800152;19.31;30.10;1;0;2016102800153;19.37;36.51;1;1;
1486467969;20;37;19.25;37.2;2016102800042;20.30;49.57;0;0;2016102800089;19.19;35.74;1;1;2016102800152;19.31;30.10;1;0;2016102800153;19.37;36.51;1;1;
1486467981;20;37;19.26;37.2;2016102800042;20.30;49.63;0;0;2016102800089;19.25;35.78;1;1;2016102800152;19.31;30.13;1;0;2016102800153;19.37;36.55;1;1;
1486467992;20;37;19.26;37.2;2016102800042;20.30;49.63;0;0;2016102800089;19.25;35.81;1;1;2016102800152;19.31;30.13;1;0;2016102800153;19.37;36.55;1;1;
1486468003;20;37;19.26;37.2;2016102800042;20.30;49.66;0;0;2016102800089;19.19;35.84;1;1;2016102800152;19.31;30.20;1;0;2016102800153;19.37;36.61;1;1;
1486468014;20;37;19.26;37.2;2016102800042;20.32;49.66;0;0;2016102800089;19.19;35.84;1;1;2016102800152;19.31;30.20;1;0;2016102800153;19.37;36.61;1;1;
1486468026;20;37;19.26;37.3;2016102800042;20.30;49.66;0;0;2016102800089;19.19;35.87;1;1;2016102800152;19.31;30.23;1;0;2016102800153;19.37;36.65;1;1;
1486468037;20;37;19.26;37.3;2016102800042;20.30;49.70;0;0;2016102800089;19.19;35.87;1;1;2016102800152;19.31;30.23;1;0;2016102800153;19.37;36.65;1;1;
1486468048;20;37;19.27;37.3;2016102800042;20.31;49.69;0;0;2016102800089;19.19;35.91;1;1;2016102800152;19.31;30.27;1;0;2016102800153;19.37;36.65;1;1;
1486468059;20;37;19.27;37.3;2016102800042;20.32;49.70;0;0;2016102800089;19.19;35.91;1;1;2016102800152;19.31;30.27;1;0;2016102800153;19.37;36.68;1;1;
1486470639;50;28;48.75;28.5;2016102800042;47.77;45.04;0;0;2016102800089;48.94;29.33;1;1;2016102800152;49.00;22.22;1;0;2016102800153;48.81;30.23;1;1;
1486470650;50;28;48.76;28.5;2016102800042;47.77;45.04;0;0;2016102800089;48.94;29.37;1;1;2016102800152;49.00;22.25;1;0;2016102800153;48.81;30.24;1;1;
1486470661;50;28;48.77;28.5;2016102800042;47.77;45.08;0;0;2016102800089;48.94;29.40;1;1;2016102800152;49.06;22.30;1;0;2016102800153;48.88;30.28;1;1;
1486470672;50;28;48.78;28.6;2016102800042;47.78;45.15;0;0;2016102800089;48.94;29.44;1;1;2016102800152;49.00;22.34;1;0;2016102800153;48.81;30.32;1;1;
1486470684;50;28;48.78;28.6;2016102800042;47.78;45.22;0;0;2016102800089;48.94;29.48;1;1;2016102800152;49.00;22.38;1;0;2016102800153;48.88;30.35;1;1;
1486470695;50;28;48.79;28.6;2016102800042;47.78;45.25;0;0;2016102800089;48.94;29.51;1;1;2016102800152;49.06;22.42;1;0;2016102800153;48.88;30.35;1;1;
1486470706;50;28;48.80;28.7;2016102800042;47.79;45.25;0;0;2016102800089;48.94;29.55;1;1;2016102800152;49.06;22.42;1;0;2016102800153;48.88;30.39;1;1;
1486470717;50;28;48.80;28.7;2016102800042;47.79;45.25;0;0;2016102800089;48.94;29.59;1;1;2016102800152;49.06;22.46;1;0;2016102800153;48.88;30.43;1;1;
1486470728;50;28;48.81;28.7;2016102800042;47.79;45.36;0;0;2016102800089;49.00;29.59;1;1;2016102800152;49.06;22.51;1;0;2016102800153;48.88;30.46;1;1;
1486470739;50;28;48.81;28.8;2016102800042;47.81;45.39;0;0;2016102800089;49.00;29.62;1;1;2016102800152;49.06;22.54;1;0;2016102800153;48.88;30.49;1;1;
1486470750;50;28;48.81;28.8;2016102800042;47.81;45.43;0;0;2016102800089;49.00;29.66;1;1;2016102800152;49.06;22.54;1;0;2016102800153;48.88;30.49;1;1;
1486470762;50;29;48.82;28.8;2016102800042;47.81;45.50;0;0;2016102800089;49.00;29.69;1;1;2016102800152;49.06;22.63;1;0;2016102800153;48.88;30.53;1;1;
1486470773;50;29;48.83;28.8;2016102800042;47.81;45.53;0;0;2016102800089;49.00;29.69;1;1;2016102800152;49.06;22.63;1;0;2016102800153;48.88;30.56;1;1;
1486470784;50;29;48.84;28.9;2016102800042;47.82;45.53;0;0;2016102800089;49.00;29.72;1;1;2016102800152;49.06;22.67;1;0;2016102800153;48.88;30.56;1;1;
1486470795;50;29;48.84;28.9;2016102800042;47.81;45.57;0;0;2016102800089;49.00;29.72;1;1;2016102800152;49.06;22.67;1;0;2016102800153;48.88;30.56;1;1;
1486470806;50;29;48.84;28.9;2016102800042;47.82;45.64;0;0;2016102800089;49.00;29.76;1;1;2016102800152;49.06;22.71;1;0;2016102800153;48.88;30.60;1;1;
1486470817;50;29;48.85;28.9;2016102800042;47.82;45.67;0;0;2016102800089;49.00;29.79;1;1;2016102800152;49.06;22.76;1;0;2016102800153;48.94;30.64;1;1;
1486470828;50;29;48.85;29.0;2016102800042;47.82;45.67;0;0;2016102800089;49.00;29.83;1;1;2016102800152;49.06;22.76;1;0;2016102800153;48.94;30.71;1;1;
1486470840;50;29;48.86;29.0;2016102800042;47.83;45.71;0;0;2016102800089;49.00;29.87;1;1;2016102800152;49.06;22.80;1;0;2016102800153;48.94;30.71;1;1;
1486470852;50;29;48.86;29.0;2016102800042;47.83;45.77;0;0;2016102800089;49.00;29.90;1;1;2016102800152;49.06;22.84;1;0;2016102800153;48.94;30.71;1;1;
1486470863;50;29;48.87;29.1;2016102800042;47.83;45.78;0;0;2016102800089;49.00;29.90;1;1;2016102800152;49.06;22.84;1;0;2016102800153;48.94;30.71;1;1;
1486470874;50;29;48.87;29.1;2016102800042;47.84;45.81;0;0;2016102800089;49.00;29.94;1;1;2016102800152;49.06;22.88;1;0;2016102800153;48.94;30.74;1;1;
1486470885;50;29;48.87;29.1;2016102800042;47.84;45.85;0;0;2016102800089;49.00;29.94;1;1;2016102800152;49.06;22.93;1;0;2016102800153;48.94;30.78;1;1;
1486470896;50;29;48.88;29.1;2016102800042;47.85;45.85;0;0;2016102800089;49.00;29.98;1;1;2016102800152;49.06;22.93;1;0;2016102800153;48.94;30.78;1;1;
1486470907;50;29;48.89;29.2;2016102800042;47.85;45.92;0;0;2016102800089;49.00;30.01;1;1;2016102800152;49.06;22.96;1;0;2016102800153;48.94;30.82;1;1;
1486470918;50;29;48.89;29.2;2016102800042;47.85;45.92;0;0;2016102800089;49.00;30.01;1;1;2016102800152;49.06;22.96;1;0;2016102800153;48.94;30.82;1;1;
1486470930;50;29;48.89;29.2;2016102800042;47.85;45.95;0;0;2016102800089;49.00;30.04;1;1;2016102800152;49.06;23.05;1;0;2016102800153;48.94;30.85;1;1;
1486470941;50;29;48.90;29.2;2016102800042;47.85;45.99;0;0;2016102800089;49.00;30.08;1;1;2016102800152;49.13;23.05;1;0;2016102800153;48.94;30.85;1;1;
1486470952;50;29;48.90;29.3;2016102800042;47.86;45.99;0;0;2016102800089;49.00;30.08;1;1;2016102800152;49.06;23.13;1;0;2016102800153;48.94;30.88;1;1;
1486470963;50;29;48.91;29.3;2016102800042;47.86;46.09;0;0;2016102800089;49.00;30.15;1;1;2016102800152;49.06;23.17;1;0;2016102800153;48.94;30.92;1;1;
1486470974;50;29;48.91;29.3;2016102800042;47.87;46.13;0;0;2016102800089;49.00;30.15;1;1;2016102800152;49.06;23.22;1;0;2016102800153;49.00;30.95;1;1;
1486470985;50;29;48.92;29.3;2016102800042;47.88;46.13;0;0;2016102800089;49.00;30.19;1;1;2016102800152;49.13;23.22;1;0;2016102800153;49.00;30.99;1;1;
1486470997;50;29;48.92;29.4;2016102800042;47.88;46.20;0;0;2016102800089;49.00;30.22;1;1;2016102800152;49.13;23.25;1;0;2016102800153;49.00;31.02;1;1;
1486471008;50;29;48.92;29.4;2016102800042;47.88;46.23;0;0;2016102800089;49.00;30.26;1;1;2016102800152;49.13;23.30;1;0;2016102800153;49.00;31.02;1;1;
1486471019;50;29;48.93;29.5;2016102800042;47.88;46.26;0;0;2016102800089;49.00;30.29;1;1;2016102800152;49.13;23.30;1;0;2016102800153;49.00;31.06;1;1;
1486471030;50;29;48.93;29.5;2016102800042;47.88;46.27;0;0;2016102800089;49.00;30.29;1;1;2016102800152;49.13;23.34;1;0;2016102800153;49.00;31.08;1;1;
1486471041;50;29;48.94;29.5;2016102800042;47.89;46.33;0;0;2016102800089;49.00;30.33;1;1;2016102800152;49.13;23.38;1;0;2016102800153;49.00;31.11;1;1;
1486471052;50;30;48.94;29.5;2016102800042;47.89;46.37;0;0;2016102800089;49.00;30.36;1;1;2016102800152;49.13;23.38;1;0;2016102800153;49.00;31.15;1;1;
1486471063;50;30;48.94;29.6;2016102800042;47.89;46.40;0;0;2016102800089;49.00;30.40;1;1;2016102800152;49.13;23.42;1;0;2016102800153;49.00;31.15;1;1;
1486471075;50;30;48.95;29.6;2016102800042;47.88;46.40;0;0;2016102800089;49.00;30.40;1;1;2016102800152;49.13;23.46;1;0;2016102800153;49.00;31.19;1;1;
1486471086;50;30;48.95;29.6;2016102800042;47.89;46.47;0;0;2016102800089;49.00;30.43;1;1;2016102800152;49.13;23.46;1;0;2016102800153;49.00;31.22;1;1;
1486471097;50;30;48.95;29.6;2016102800042;47.89;46.47;0;0;2016102800089;49.00;30.47;1;1;2016102800152;49.13;23.51;1;0;2016102800153;49.00;31.22;1;1;
1486471108;50;30;48.95;29.6;2016102800042;47.89;46.54;0;0;2016102800089;49.00;30.47;1;1;2016102800152;49.13;23.54;1;0;2016102800153;49.00;31.22;1;1;
1486471119;50;30;48.96;29.7;2016102800042;47.89;46.54;0;0;2016102800089;49.00;30.50;1;1;2016102800152;49.13;23.54;1;0;2016102800153;49.00;31.26;1;1;
1486471130;50;30;48.96;29.7;2016102800042;47.90;46.61;0;0;2016102800089;49.00;30.50;1;1;2016102800152;49.13;23.59;1;0;2016102800153;49.00;31.30;1;1;
